num;coord_y;coord_x
1493;1221481;329861
1494;1221482;329857
1495;1221483;329853
1496;1221484;329849
1497;1221485;329845
1498;1221486;329841
1499;1221487;329837
1500;1221488;329833
1501;1221489;329828
1502;1221490;329824
1503;1221491;329820
1504;1221492;329816
1505;1221493;329812
1506;1221494;329808
1507;1221495;329804
1508;1221496;329800
1509;1221498;329796
1510;1221499;329792
1511;1221500;329788
1512;1221501;329784
1513;1221503;329780
1514;1221504;329776
1515;1221505;329772
1516;1221507;329768
1517;1221508;329764
1518;1221509;329760
1519;1221510;329756
1520;1221512;329752
1521;1221513;329748
1522;1221514;329744
1523;1221515;329740
1524;1221516;329736
1525;1221518;329732
1526;1221519;329728
1527;1221520;329724
1528;1221522;329720
1529;1221523;329716
1530;1221524;329712
1531;1221525;329708
1532;1221527;329703
1533;1221528;329700
1534;1221529;329695
1535;1221530;329691
1536;1221532;329687
1537;1221533;329683
1538;1221534;329679
1539;1221536;329675
1540;1221537;329671
1541;1221538;329667
1542;1221539;329663
1543;1221541;329659
1544;1221542;329655
1545;1221543;329651
1546;1221544;329647
1547;1221546;329643
1548;1221547;329639
1549;1221548;329635
1550;1221549;329631
1551;1221551;329627
1552;1221552;329623
1553;1221553;329619
1554;1221555;329615
1555;1221556;329611
1556;1221557;329607
1557;1221559;329603
1558;1221560;329599
1559;1221561;329595
1560;1221562;329591
1561;1221565;329583
1562;1221566;329579
1563;1221568;329575
1564;1221569;329571
1565;1221571;329567
1566;1221572;329563
1567;1221574;329559
1568;1221576;329555
1569;1221578;329552
1570;1221580;329548
1571;1221582;329544
1572;1221584;329540
1573;1221586;329537
1574;1221588;329533
1575;1221591;329530
1576;1221594;329526
1577;1221596;329523
1578;1221599;329520
1579;1221602;329517
1580;1221604;329513
1581;1221607;329510
1582;1221610;329507
1583;1221613;329504
1584;1221616;329501
1585;1221618;329498
1586;1221621;329495
1587;1221624;329492
1588;1221627;329488
1589;1221630;329485
1590;1221632;329482
1591;1221635;329479
1592;1221638;329476
1593;1221640;329472
1594;1221643;329469
1595;1221645;329466
1596;1221648;329462
1597;1221650;329459
1598;1221653;329455
1599;1221655;329452
1600;1221658;329449
1601;1221660;329445
1602;1221663;329442
1603;1221665;329438
1604;1221667;329435
1605;1221670;329431
1606;1221672;329428
1607;1221675;329424
1608;1221677;329421
1609;1221679;329417
1610;1221682;329414
1611;1221684;329411
1612;1221686;329407
1613;1221689;329403
1614;1221691;329400
1615;1221694;329397
1616;1221696;329393
1617;1221698;329390
1618;1221701;329386
1619;1221703;329383
1620;1221706;329379
1621;1221708;329376
1622;1221710;329372
1623;1221713;329369
1624;1221715;329365
1625;1221718;329362
1626;1221720;329359
1627;1221722;329355
1628;1221725;329352
1629;1221727;329348
1630;1221730;329345
1631;1221732;329341
1632;1221735;329338
1633;1221737;329334
1634;1221739;329331
1635;1221742;329328
1636;1221744;329324
1637;1221746;329320
1638;1221748;329317
1639;1221751;329313
1640;1221753;329310
1641;1221755;329306
1642;1221757;329303
1643;1221760;329299
1644;1221762;329296
1645;1221764;329292
1646;1221766;329288
1647;1221769;329285
1648;1221771;329281
1649;1221773;329278
1650;1221775;329274
1651;1221777;329270
1652;1221779;329267
1653;1221780;329263
1654;1221782;329259
1655;1221784;329255
1656;1221786;329251
1657;1221787;329248
1658;1221789;329244
1659;1221790;329240
1660;1221791;329236
1661;1221793;329232
1662;1221794;329228
1663;1221795;329224
1664;1221796;329220
1665;1221797;329216
1666;1221799;329212
1667;1221800;329208
1668;1221801;329204
1669;1221801;329199
1670;1221802;329195
1671;1221803;329191
1672;1221804;329187
1673;1221805;329183
1674;1221806;329179
1675;1221807;329175
1676;1221808;329171
1677;1221809;329167
1678;1221809;329162
1679;1221810;329158
1680;1221811;329154
1681;1221812;329150
1682;1221813;329146
1683;1221813;329142
1684;1221814;329138
1685;1221815;329134
1686;1221815;329129
1687;1221816;329125
1688;1221817;329121
1689;1221818;329117
1690;1221818;329113
1691;1221819;329109
1692;1221820;329104
1693;1221820;329100
1694;1221821;329096
1695;1221822;329092
1696;1221823;329088
1697;1221823;329084
1698;1221824;329080
1699;1221825;329076
1700;1221826;329071
1701;1221826;329067
1702;1221827;329063
1703;1221828;329059
1704;1221828;329055
1705;1221829;329051
1706;1221830;329047
1707;1221831;329042
1708;1221832;329038
1709;1221832;329034
1710;1221833;329030
1711;1221834;329026
1712;1221834;329022
1713;1221835;329018
1714;1221836;329014
1715;1221837;329009
1716;1221837;329005
1717;1221838;329001
1718;1221839;328997
1719;1221839;328993
1720;1221840;328989
1721;1221841;328985
1722;1221842;328981
1723;1221842;328976
1724;1221843;328972
1725;1221844;328968
1726;1221845;328964
1727;1221845;328960
1728;1221846;328956
1729;1221847;328951
1730;1221848;328947
1731;1221849;328943
1732;1221849;328939
1733;1221850;328935
1734;1221851;328931
1735;1221851;328927
1736;1221852;328923
1737;1221853;328918
1738;1221854;328914
1739;1221855;328910
1740;1221855;328906
1741;1221856;328902
1742;1221857;328898
1743;1221858;328894
1744;1221858;328890
1745;1221859;328885
1746;1221860;328881
1747;1221861;328877
1748;1221861;328873
1749;1221862;328869
1750;1221863;328865
1751;1221863;328861
1752;1221864;328856
1753;1221865;328852
1754;1221866;328848
1755;1221866;328844
1756;1221867;328840
1757;1221868;328836
1758;1221869;328832
1759;1221869;328828
1760;1221870;328823
1761;1221871;328819
1762;1221872;328815
1763;1221872;328811
1764;1221873;328807
1765;1221874;328803
1766;1221874;328799
1767;1221875;328794
1768;1221876;328790
1769;1221877;328786
1770;1221877;328782
1771;1221878;328778
1772;1221879;328774
1773;1221880;328770
1774;1221880;328766
1775;1221881;328761
1776;1221882;328757
1777;1221883;328753
1778;1221883;328749
1779;1221884;328745
1780;1221885;328741
1781;1221886;328737
1782;1221886;328733
1783;1221887;328728
1784;1221888;328724
1785;1221889;328720
1786;1221889;328716
1787;1221890;328712
1788;1221891;328708
1789;1221892;328704
1790;1221892;328699
1791;1221893;328695
1792;1221894;328691
1793;1221895;328687
1794;1221896;328683
1795;1221896;328679
1796;1221897;328675
1797;1221898;328671
1798;1221899;328666
1799;1221899;328662
1800;1221900;328658
1801;1221901;328654
1802;1221902;328650
1803;1221902;328646
1804;1221903;328642
1805;1221904;328637
1806;1221904;328633
1807;1221905;328629
1808;1221906;328625
1809;1221907;328621
1810;1221907;328617
1811;1221908;328613
1812;1221909;328608
1813;1221910;328604
1814;1221910;328600
1815;1221911;328596
1816;1221912;328592
1817;1221913;328588
1818;1221913;328584
1819;1221914;328579
1820;1221915;328575
1821;1221916;328571
1822;1221916;328567
1823;1221917;328563
1824;1221918;328559
1825;1221919;328555
1826;1221920;328551
1827;1221920;328547
1828;1221921;328542
1829;1221922;328538
1830;1221923;328534
1831;1221923;328530
1832;1221924;328526
1833;1221925;328522
1834;1221926;328518
1835;1221927;328514
1836;1221927;328510
1837;1221928;328506
1838;1221929;328501
1839;1221930;328497
1840;1221930;328493
1841;1221931;328489
1842;1221932;328485
1843;1221932;328481
1844;1221933;328476
1845;1221934;328472
1846;1221934;328468
1847;1221935;328464
1848;1221936;328460
1849;1221937;328456
1850;1221937;328452
1851;1221938;328448
1852;1221939;328443
1853;1221940;328439
1854;1221941;328435
1855;1221941;328431
1856;1221942;328427
1857;1221943;328423
1858;1221944;328419
1859;1221944;328415
1860;1221945;328411
1861;1221946;328406
1862;1221947;328402
1863;1221947;328398
1864;1221948;328394
1865;1221949;328390
1866;1221950;328386
1867;1221951;328382
1868;1221951;328378
1869;1221952;328373
1870;1221953;328369
1871;1221954;328365
1872;1221954;328361
1873;1221955;328357
1874;1221956;328353
1875;1221956;328349
1876;1221957;328344
1877;1221958;328340
1878;1221959;328336
1879;1221959;328332
1880;1221960;328328
1881;1221961;328324
1882;1221962;328320
1883;1221962;328316
1884;1221963;328311
1885;1221964;328307
1886;1221965;328303
1887;1221966;328299
1888;1221967;328295
1889;1221968;328291
1890;1221970;328283
1891;1221971;328279
1892;1221973;328275
1893;1221974;328271
1894;1221975;328267
1895;1221977;328263
1896;1221979;328259
1897;1221980;328255
1898;1221982;328251
1899;1221984;328248
1900;1221986;328244
1901;1221987;328240
1902;1221989;328236
1903;1221991;328232
1904;1221993;328229
1905;1221995;328225
1906;1221996;328221
1907;1221998;328217
1908;1222000;328214
1909;1222002;328210
1910;1222004;328206
1911;1222006;328202
1912;1222008;328199
1913;1222010;328195
1914;1222011;328191
1915;1222013;328187
1916;1222015;328184
1917;1222017;328180
1918;1222019;328176
1919;1222021;328172
1920;1222023;328169
1921;1222025;328165
1922;1222027;328161
1923;1222029;328158
1924;1222031;328154
1925;1222033;328150
1926;1222035;328147
1927;1222037;328143
1928;1222040;328139
1929;1222042;328136
1930;1222044;328132
1931;1222046;328129
1932;1222048;328125
1933;1222050;328122
1934;1222053;328118
1935;1222055;328114
1936;1222057;328111
1937;1222059;328107
1938;1222062;328104
1939;1222064;328100
1940;1222066;328097
1941;1222069;328093
1942;1222071;328090
1943;1222073;328086
1944;1222076;328083
1945;1222078;328079
1946;1222081;328076
1947;1222083;328072
1948;1222085;328069
1949;1222087;328065
1950;1222090;328062
1951;1222092;328058
1952;1222094;328055
1953;1222096;328051
1954;1222099;328048
1955;1222101;328044
1956;1222103;328040
1957;1222105;328037
1958;1222107;328033
1959;1222109;328029
1960;1222111;328026
1961;1222113;328022
1962;1222115;328018
1963;1222117;328014
1964;1222118;328011
1965;1222120;328007
1966;1222122;328003
1967;1222124;327999
1968;1222126;327996
1969;1222127;327992
1970;1222129;327988
1971;1222131;327984
1972;1222133;327980
1973;1222134;327976
1974;1222136;327973
1975;1222138;327969
1976;1222140;327965
1977;1222141;327961
1978;1222143;327957
1979;1222145;327953
1980;1222146;327950
1981;1222148;327946
1982;1222150;327942
1983;1222151;327938
1984;1222153;327934
1985;1222155;327930
1986;1222156;327927
1987;1222158;327923
1988;1222160;327919
1989;1222161;327915
1990;1222163;327911
1991;1222164;327907
1992;1222166;327903
1993;1222168;327900
1994;1222169;327896
1995;1222171;327892
1996;1222173;327888
1997;1222174;327884
1998;1222176;327880
1999;1222177;327876
2000;1222179;327872
2001;1222181;327869
2002;1222182;327865
2003;1222184;327861
2004;1222186;327857
2005;1222187;327853
2006;1222189;327849
2007;1222191;327845
2008;1222192;327842
2009;1222194;327838
2010;1222196;327834
2011;1222197;327830
2012;1222199;327826
2013;1222201;327822
2014;1222203;327818
2015;1222204;327815
2016;1222206;327811
2017;1222208;327807
2018;1222209;327803
2019;1222211;327799
2020;1222213;327795
2021;1222214;327791
2022;1222216;327788
2023;1222218;327784
2024;1222219;327780
2025;1222221;327776
2026;1222222;327772
2027;1222224;327768
2028;1222226;327764
2029;1222227;327760
2030;1222229;327757
2031;1222231;327753
2032;1222232;327749
2033;1222234;327745
2034;1222236;327741
2035;1222237;327737
2036;1222239;327734
2037;1222241;327730
2038;1222242;327726
2039;1222244;327722
2040;1222246;327718
2041;1222247;327714
2042;1222249;327710
2043;1222251;327707
2044;1222252;327703
2045;1222254;327699
2046;1222255;327695
2047;1222257;327691
2048;1222259;327687
2049;1222260;327683
2050;1222262;327679
2051;1222263;327675
2052;1222265;327671
2053;1222267;327668
2054;1222268;327664
2055;1222270;327660
2056;1222271;327656
2057;1222273;327652
2058;1222275;327648
2059;1222276;327644
2060;1222278;327640
2061;1222280;327636
2062;1222281;327633
2063;1222283;327629
2064;1222284;327625
2065;1222286;327621
2066;1222288;327617
2067;1222289;327613
2068;1222291;327609
2069;1222293;327605
2070;1222294;327602
2071;1222296;327598
2072;1222298;327594
2073;1222299;327590
2074;1222301;327586
2075;1222303;327582
2076;1222304;327578
2077;1222306;327575
2078;1222308;327571
2079;1222309;327567
2080;1222311;327563
2081;1222313;327559
2082;1222314;327555
2083;1222316;327551
2084;1222317;327547
2085;1222319;327543
2086;1222321;327540
2087;1222322;327536
2088;1222324;327532
2089;1222325;327528
2090;1222327;327524
2091;1222328;327520
2092;1222330;327516
2093;1222332;327512
2094;1222333;327509
2095;1222335;327505
2096;1222337;327501
2097;1222338;327497
2098;1222340;327493
2099;1222342;327489
2100;1222343;327485
2101;1222345;327481
2102;1222346;327477
2103;1222348;327474
2104;1222350;327470
2105;1222351;327466
2106;1222353;327462
2107;1222355;327458
2108;1222356;327454
2109;1222360;327447
2110;1222361;327443
2111;1222363;327439
2112;1222365;327435
2113;1222366;327431
2114;1222368;327427
2115;1222370;327423
2116;1222371;327419
2117;1222373;327416
2118;1222375;327412
2119;1222376;327408
2120;1222378;327404
2121;1222379;327400
2122;1222381;327396
2123;1222383;327392
2124;1222384;327388
2125;1222386;327384
2126;1222387;327380
2127;1222389;327377
2128;1222390;327373
2129;1222392;327369
2130;1222394;327365
2131;1222395;327361
2132;1222397;327357
2133;1222398;327353
2134;1222400;327349
2135;1222402;327345
2136;1222404;327342
2137;1222405;327338
2138;1222407;327334
2139;1222408;327330
2140;1222410;327326
2141;1222412;327322
2142;1222413;327318
2143;1222415;327314
2144;1222417;327311
2145;1222419;327307
2146;1222420;327303
2147;1222422;327299
2148;1222424;327295
2149;1222425;327291
2150;1222427;327287
2151;1222428;327284
2152;1222430;327280
2153;1222432;327276
2154;1222433;327272
2155;1222435;327268
2156;1222436;327264
2157;1222438;327260
2158;1222440;327256
2159;1222441;327252
2160;1222443;327249
2161;1222444;327245
2162;1222446;327241
2163;1222448;327237
2164;1222449;327233
2165;1222451;327229
2166;1222453;327225
2167;1222454;327221
2168;1222456;327218
2169;1222458;327214
2170;1222459;327210
2171;1222461;327206
2172;1222463;327202
2173;1222464;327198
2174;1222466;327194
2175;1222467;327190
2176;1222469;327187
2177;1222470;327183
2178;1222472;327179
2179;1222474;327175
2180;1222476;327171
2181;1222477;327167
2182;1222479;327163
2183;1222481;327160
2184;1222482;327156
2185;1222484;327152
2186;1222485;327148
2187;1222487;327144
2188;1222488;327140
2189;1222490;327136
2190;1222491;327132
2191;1222492;327128
2192;1222493;327124
2193;1222494;327120
2194;1222495;327116
2195;1222495;327112
